motif_chr	motif_start	motif_end	motif_index	salt_tolerance	U	C	D	strand	xchip_signal	CUTRUN_signal	CUTTag_signal
chr1	43529300	43529301	7199	4.942211	0	1	0	+	27.49	2.04	3.02
chr1	43531570	43531571	7200	-0.3106665	1	1	0	-	3.78	0	0.1
chr1	43590579	43590580	7216	-0.2904991	0	1	0	+	2.69	0.17	0.31
chr1	43653584	43653585	7227	-0.3015188	1	1	0	+	2.66	0.17	0
chr1	43763622	43763623	7237	0.03103037	0	1	0	+	22.66	2.72	1.25
chr1	43881628	43881629	7246	-0.3106665	0	1	0	-	0.82	0	0.21
chr1	43921239	43921240	7252	-0.3106665	0	1	0	+	0.94	0	0.52
chr1	43930647	43930648	7254	-0.1443371	1	1	0	+	5.77	0.51	0.31
chr1	43934923	43934924	7259	3.719379	0	1	0	-	27.19	6.62	4.38
chr1	43946646	43946647	7263	-0.1396791	0	1	0	-	13.56	2.55	9.38
chr1	43990950	43990951	7272	-0.3035179	0	1	0	-	2.24	0	0.52
chr1	43994973	43994974	7274	-0.2833505	0	1	0	+	13.47	0.68	1.56
chr1	44002799	44002800	7277	-0.2538569	1	1	0	+	3.11	0.68	0.63
chr1	44005830	44005831	7278	5.006229	1	1	1	+	26.67	4.75	4.17
chr1	44030873	44030874	7292	-0.3106665	0	1	0	-	3.99	0.17	1.46
chr1	44036752	44036753	7296	0.5595487	0	1	0	-	20.57	3.73	1.98
chr1	44092379	44092380	7300	0.04050529	1	1	0	+	22.69	1.87	0.31
chr1	44103600	44103601	7301	0.1604486	0	1	0	+	13.71	0	0.94
chr1	44170661	44170662	7305	-0.3106665	0	1	1	+	0.69	0	0.21
chr1	44217904	44217905	7306	2.799892	1	1	0	+	20.9	2.55	2.08
chr1	44238326	44238327	7313	1.530828	0	1	0	-	20.06	3.9	2.5
chr1	44239675	44239676	7315	-0.3106665	0	1	1	-	1.63	0.51	0.42
chr1	44249750	44249751	7318	-0.3106665	1	1	0	+	1.24	0	0.31
chr1	44294903	44294904	7327	-0.2943702	0	1	0	-	10.66	1.19	0.83
chr1	44314612	44314613	7328	-0.3106665	0	1	0	+	1.66	0.34	0.1
chr1	44318430	44318431	7329	2.874136	0	1	0	-	21.18	2.04	2.08
chr1	44361685	44361686	7335	-0.3004936	0	1	0	-	3.87	0.34	0.21
chr1	44378382	44378383	7338	0.3195855	0	1	0	+	16.28	0.68	1.25
chr1	44486320	44486321	7343	-0.3015188	0	1	0	+	0.97	0.17	0.31
chr1	44500820	44500821	7345	-0.3106665	0	1	0	-	2.63	0	0.52
chr1	44546886	44546887	7350	-0.3106665	0	1	0	-	5.01	0.17	0.42
chr1	44572257	44572258	7355	-0.2111412	0	1	0	+	9.91	0.34	0.73
chr1	44595316	44595317	7359	2.278025	0	1	0	-	24.62	2.72	2.81
chr1	44608360	44608361	7362	0.02539842	0	1	0	-	4.83	0.34	0.21
chr1	44609637	44609638	7363	-0.05616194	0	1	0	+	14.77	2.21	2.5
chr1	44651268	44651269	7372	-0.3106665	0	1	0	-	2.45	0.34	0.63
chr1	44653044	44653045	7373	6.165912	1	1	0	-	24.23	4.41	5.42
chr1	44655730	44655731	7375	0.3029305	1	1	1	+	13.44	0.85	0.94
chr1	44677330	44677331	7380	-0.172475	0	1	0	-	11.03	0.85	0.31
chr1	44708071	44708072	7383	-0.01614008	0	1	0	+	19.48	2.04	2.19
chr1	44715154	44715155	7384	3.41872	1	1	0	+	22.02	5.77	3.96
chr1	44729447	44729448	7387	2.16808	1	1	0	+	23.47	3.73	2.61
chr1	44731464	44731465	7388	2.737256	0	1	0	+	33.05	11.2	6.15
chr1	44748092	44748093	7389	-0.3004936	0	1	0	+	3.29	0.17	0.42
chr1	44786265	44786266	7397	2.981229	0	1	0	-	30.57	2.89	4.06
chr1	44805885	44805886	7400	-0.3106665	0	1	0	+	1.42	0.17	0.21
chr1	44836031	44836032	7409	1.058964	0	1	0	+	23.5	2.04	1.25
chr1	44908156	44908157	7415	-0.3106665	0	1	0	+	1.48	0	0.42
chr1	44925270	44925271	7416	-0.206195	1	1	0	+	11.51	0.68	0.21
chr1	45014656	45014657	7420	1.953821	0	1	0	+	21.51	5.09	4.79
chr1	45018824	45018825	7421	1.031336	0	1	0	+	13.56	0.85	1.04
chr1	45230746	45230747	7437	-0.3106665	0	1	0	-	1.09	0	0.21
chr1	45304127	45304128	7445	-0.2365354	0	1	0	-	18.76	4.24	5.52
chr1	45328371	45328372	7447	-0.3106665	0	1	0	+	1.36	0	0
chr1	45334714	45334715	7449	-0.3106665	0	1	0	+	1.24	0	0.21
chr1	45359968	45359969	7454	-0.2748463	0	1	0	+	22.93	1.02	0.52
chr1	45375592	45375593	7458	-0.2913459	0	1	0	-	1.6	0	0.31
chr1	45411727	45411728	7460	-0.3106665	0	1	0	+	2.45	0.17	0.1
chr1	45483678	45483679	7462	0.2140977	0	1	0	+	6.92	0	0
chr1	45493311	45493312	7464	-0.192151	0	1	0	-	16.34	0.34	0.42
chr1	45512772	45512773	7468	0.5091298	0	1	0	+	15.59	0.34	0.31
chr1	45570242	45570243	7474	6.892652	1	1	0	-	27.58	4.58	3.75
chr1	45644219	45644220	7480	-0.3106665	0	1	0	+	1.84	0	0.31
chr1	45686793	45686794	7482	-0.3106665	0	1	1	-	0.97	0.85	6.15
chr1	45750931	45750932	7491	-0.3106665	1	1	0	+	2.48	0.17	0.63
chr1	45824799	45824800	7495	-0.3106665	0	1	0	+	3.56	0	0
chr1	45843786	45843787	7497	-0.3106665	0	1	0	-	11.18	0.17	0
chr1	45881784	45881785	7499	-0.2963694	0	1	0	-	13.84	0.17	0.21
chr1	46018062	46018063	7505	-0.3106665	0	1	0	-	0.94	0	0.1
chr1	46036228	46036229	7511	-0.3106665	0	1	0	+	1.93	0.85	0.73
chr1	46037230	46037231	7512	4.625035	0	1	0	+	27.76	3.9	4.17
chr1	46173640	46173641	7517	-0.3106665	0	1	0	-	1.12	0.17	0.21
chr1	46179722	46179723	7519	0.2664526	0	1	0	-	26.55	2.55	1.56
chr1	46188544	46188545	7523	-0.3106665	0	1	0	-	4.05	0.34	0.31
chr1	46198193	46198194	7525	-0.3035179	0	1	0	-	4.47	0.51	0.94
chr1	46223647	46223648	7527	2.454248	1	1	0	-	28.76	3.73	4.69
chr1	46245081	46245082	7536	-0.2283738	0	1	0	+	9.39	0	0.42
chr1	46302213	46302214	7540	-0.3106665	0	1	0	+	3.96	0.51	0.42
chr1	46303322	46303323	7542	-0.3015188	0	1	0	-	1.54	0.17	1.88
chr1	46304932	46304933	7543	-0.2921678	0	1	0	+	2.24	0	0.73
chr1	46333682	46333683	7544	-0.3035179	0	1	0	+	13.59	0.51	0.31
chr1	46340746	46340747	7546	-0.197855	0	1	0	+	14.89	2.72	3.44
chr1	46342237	46342238	7548	-0.2038406	1	1	0	-	3.38	0.34	0.42
chr1	46348274	46348275	7551	0.4639866	0	1	0	-	28.52	1.7	3.02
chr1	46406519	46406520	7558	2.996505	1	1	0	+	30	3.73	3.23
chr1	46412171	46412172	7561	2.244253	0	1	0	+	16.77	1.53	2.81
chr1	46413788	46413789	7563	0.2242267	1	1	0	-	4.26	1.36	1.56
chr1	46437784	46437785	7569	-0.3106665	0	1	0	-	0.94	0.17	0.83
chr1	46442815	46442816	7572	8.739097	1	1	0	+	34.23	17.48	24.49
chr1	46447025	46447026	7574	0.8659167	0	1	0	+	23.56	2.04	3.44
chr1	46477599	46477600	7585	3.618337	1	1	0	+	27.43	5.94	3.96
chr1	46487958	46487959	7587	-0.243684	0	1	0	+	12.63	0.17	0.73
chr1	46517382	46517383	7591	-0.3106665	0	1	0	-	1.84	0.34	0.63
chr1	46523740	46523741	7592	-0.3106665	0	1	1	+	2.05	0.68	0.83
chr1	46528207	46528208	7594	1.174579	1	1	0	-	27.22	6.45	3.75
chr1	46531111	46531112	7596	-0.3106665	0	1	0	+	1.27	0.85	1.25
chr1	46532996	46532997	7599	-0.0812755	0	1	0	+	16.04	0.85	1.15
chr1	46535281	46535282	7600	-0.2296399	0	1	0	-	10.3	1.02	0.42
chr1	46548180	46548181	7601	-0.2904991	0	1	0	-	12.42	1.36	1.46
chr1	46604107	46604108	7607	-0.2904991	0	1	0	-	2.51	2.21	5
chr1	46622660	46622661	7611	0.2653104	0	1	0	+	14.77	0.17	0.73
chr1	46666131	46666132	7616	-0.3106665	1	1	0	-	1.54	0	0.31
chr1	46725427	46725428	7618	0.5358962	0	1	0	-	21.27	3.39	2.71
chr1	46747886	46747887	7620	-0.1044673	0	1	0	+	6.62	0.85	0.42
chr1	46772782	46772783	7621	-0.3004936	0	1	0	-	1.06	0	0.31
chr1	46876242	46876243	7632	-0.3015188	0	1	0	+	9.76	1.19	0.42
chr1	46878394	46878395	7633	2.186598	1	1	0	+	16.89	3.9	0.31
chr1	46935049	46935050	7634	-0.2803262	0	1	0	+	4.98	0.17	0.31
chr1	46969415	46969416	7637	-0.3004936	0	1	0	-	2.48	0.34	0.31
chr1	46991237	46991238	7639	-0.3106665	0	1	0	-	4.83	0.34	0.42
chr1	47002401	47002402	7640	-0.3106665	0	1	0	-	3.11	0.17	0.1
chr1	47089530	47089531	7643	2.835504	1	1	0	-	18.22	3.9	1.15
chr1	47091682	47091683	7644	-0.3004936	0	1	0	-	11.18	1.36	0.73
chr1	47143865	47143866	7646	-0.3004936	0	1	0	-	4.2	0.17	0.42
chr1	47166480	47166481	7648	-0.3004936	0	1	0	+	1.18	0	0.1
chr1	47174019	47174020	7649	0.9435481	1	1	0	-	14.47	3.9	2.81
chr1	47175525	47175526	7650	2.26533	1	1	0	-	25.59	4.58	5.84
chr1	47179317	47179318	7651	0.933629	0	1	1	+	25.59	4.41	6.36
chr1	47193072	47193073	7653	7.398952	1	1	0	+	23.65	4.24	6.77
chr1	47263012	47263013	7667	0.8467332	0	1	0	-	17.79	2.72	0.52
chr1	47333670	47333671	7670	-0.3106665	0	1	0	+	2.27	0.34	1.15
chr1	47334331	47334332	7671	-0.3106665	0	1	0	+	5.14	0.85	2.08
chr1	47339610	47339611	7672	-0.2648518	0	1	0	+	12.96	0.17	0.21
chr1	47424552	47424553	7681	0.4165779	0	1	0	-	15.62	1.53	1.15
chr1	47432561	47432562	7682	0.5111289	0	1	0	+	18.97	2.04	2.29
chr1	47437973	47437974	7687	3.472092	0	1	1	+	33.89	7.81	24.07
chr1	47450096	47450097	7692	-0.03909355	0	1	0	+	10.63	0	0.94
chr1	47491693	47491694	7696	-0.2913459	0	1	0	+	1.3	0.17	0.31
chr1	47527857	47527858	7702	-0.001604613	0	1	1	+	6.95	0.17	0.1
chr1	47546261	47546262	7706	-0.3004936	0	1	0	+	2.54	0.17	0.63
chr1	47549717	47549718	7707	-0.2913459	0	1	1	-	1.45	0	0.42
chr1	47561199	47561200	7712	-0.3106665	1	1	0	-	0.88	0	0.1
chr1	47624712	47624713	7718	-0.3106665	0	1	0	-	2.17	0.17	0.94
chr1	47704439	47704440	7729	-0.3106665	0	1	0	-	2.75	0.17	0.31
chr1	47709630	47709631	7730	-0.3106665	0	1	0	+	0.6	0	1.04
chr1	47710671	47710672	7731	1.265302	1	1	0	-	23.95	2.55	3.33
chr1	47726443	47726444	7733	0.2507399	0	1	0	-	16.64	3.73	2.29
chr1	47738779	47738780	7734	2.506003	0	1	0	+	13.53	2.89	1.25
chr1	47755610	47755611	7737	2.370597	0	1	0	-	14.32	1.36	2.08
chr1	47780628	47780629	7747	-0.3106665	0	1	0	+	1.03	0.34	0.1
chr1	47785737	47785738	7750	-0.3106665	0	1	0	+	1.81	0	0.21
chr1	47931665	47931666	7777	-0.3106665	0	1	0	-	0.97	0.34	0.94
chr1	47948274	47948275	7779	-0.3106665	0	1	0	+	1.21	0.34	0.52
chr1	47973238	47973239	7781	-0.2133436	0	1	0	+	4.23	0.17	0.1
chr1	47997791	47997792	7785	1.670627	1	1	0	+	16.22	1.02	2.61
chr1	48061369	48061370	7795	-0.0739749	0	1	0	-	9.06	0.85	0.31
chr1	48093865	48093866	7796	2.824851	1	1	0	+	11.63	1.02	1.35
chr1	48109591	48109592	7799	-0.1860276	0	1	0	+	13.77	0.51	0.1
chr1	48177238	48177239	7802	-0.3106665	0	1	0	+	1.21	0.17	0.1
chr1	48202351	48202352	7808	3.448458	1	1	1	-	14.2	1.87	0.94
chr1	48217116	48217117	7810	-0.2103193	0	1	0	+	1.93	0.34	0.21
chr1	48284870	48284871	7817	-0.3106665	0	1	0	-	1.09	0	0.21
chr1	48498275	48498276	7839	1.93173	1	1	0	-	19.54	2.21	0.83
chr1	48530922	48530923	7842	1.039799	0	1	0	-	9.52	1.7	1.35
chr1	48552612	48552613	7844	-0.3106665	0	1	0	+	1.63	0.17	0.31
chr1	48572838	48572839	7848	-0.3106665	1	1	0	+	4.47	0.17	0.42
chr1	48677509	48677510	7852	0.03977555	0	1	0	+	7.67	1.02	0.42
chr1	48680617	48680618	7853	-0.3106665	0	1	0	-	0.94	0	0.31
chr1	48697288	48697289	7857	3.888383	1	1	0	-	11.24	1.87	1.25
chr1	48817707	48817708	7866	-0.2701532	0	1	1	-	3.05	0	0
chr1	48870799	48870800	7871	-0.3004936	0	1	0	-	1.06	0	0
chr1	48916729	48916730	7875	-0.1733218	0	1	0	+	3.38	0	0.1
chr1	50081099	50081100	7924	-0.2103193	0	1	0	-	4.71	0	0.1
chr1	50099876	50099877	7926	-0.3106665	0	1	0	+	1.66	0.17	0
chr1	50105619	50105620	7927	-0.2573727	0	1	0	-	1.54	0.51	0.21
chr1	50279845	50279846	7940	-0.3106665	0	1	0	-	0.88	0	0.21
chr1	50329756	50329757	7941	-0.3106665	0	1	0	+	1.09	0.51	0.42
chr1	50333175	50333176	7943	2.39613	0	1	0	-	22.02	2.72	4.79
chr1	50333743	50333744	7944	1.723934	0	1	0	-	15.16	6.62	7.61
chr1	50348887	50348888	7948	7.182882	0	1	0	-	15.25	2.55	4.27
chr1	50368641	50368642	7953	1.883514	0	1	0	+	14.98	2.72	2.61
chr1	50370026	50370027	7954	-0.3106665	0	1	0	+	2.93	0.51	0.21
chr1	50604771	50604772	7968	-0.2904991	0	1	0	-	2.84	0	0
chr1	50605676	50605677	7969	-0.09000386	0	1	0	-	13.29	0.85	0.21
chr1	50620752	50620753	7971	-0.118273	1	1	0	+	6.89	0.17	0.52
chr1	50684384	50684385	7974	-0.3106665	0	1	0	+	3.17	0.17	0
chr1	50691330	50691331	7975	-0.3106665	0	1	0	-	0.76	0	0.21
chr1	50704232	50704233	7976	0.1803337	0	1	0	-	16.8	2.04	0.52
chr1	50735565	50735566	7977	-0.2443539	0	1	0	-	14.14	0.34	0.1
chr1	50750166	50750167	7979	-0.3106665	0	1	0	+	7.04	0	0.1
chr1	50774957	50774958	7980	-0.12386	0	1	0	+	21.66	0.85	0.1
chr1	50873546	50873547	7981	-0.2204922	0	1	0	+	26.25	3.56	2.5
chr1	50929575	50929576	7984	-0.2317254	0	1	0	+	17.43	1.02	0.31
chr1	50960493	50960494	7986	-0.2921678	0	1	0	-	3.23	0.68	1.98
chr1	50968525	50968526	7988	-0.3106665	0	1	0	+	1.27	0	3.23
chr1	50969839	50969840	7989	-0.3106665	0	1	0	-	1.21	0.17	1.15
chr1	51045035	51045036	7991	-0.3015188	0	1	0	-	11.12	0.34	0
chr1	51058951	51058952	7992	-0.3106665	1	1	0	-	3.75	0.51	0.42
chr1	51088662	51088663	7997	-0.3035179	0	1	0	+	2.87	0.51	0
chr1	51139678	51139679	7999	-0.3106665	0	1	0	-	3.47	0.34	0.1
chr1	51189613	51189614	8002	1.643996	0	1	0	-	30.78	7.13	0.94
chr1	51192383	51192384	8003	0.7776213	0	1	1	-	23.44	3.9	1.67
chr1	51296985	51296986	8010	3.87384	1	1	1	-	26.37	3.22	5.73
chr1	51313587	51313588	8016	-0.1496386	1	1	0	-	3.99	0.17	0.42
chr1	51342112	51342113	8021	-0.3106665	0	1	0	+	7.31	0.17	0.42
chr1	51345081	51345082	8023	-0.3106665	0	1	0	-	1.72	0.17	0.94
chr1	51361734	51361735	8024	-0.3004936	0	1	0	-	1.09	0.17	0.1
chr1	51535191	51535192	8030	-0.2731776	0	1	0	-	18.76	0.17	0.42
chr1	51566463	51566464	8032	-0.2963694	0	1	0	-	2.36	0.17	0.1
chr1	51569421	51569422	8033	-0.3015188	0	1	0	+	4.86	0.17	0.42
chr1	51627862	51627863	8040	-0.2841973	0	1	0	+	19.54	0.17	0.1
chr1	51707347	51707348	8042	-0.3035179	0	1	0	-	1.48	0	0.1
chr1	51769166	51769167	8050	1.165285	1	1	0	-	21.09	0.68	0.52
chr1	51897036	51897037	8056	0.6841436	0	1	1	+	20.54	1.87	0.83
chr1	51924604	51924605	8058	-0.3106665	0	1	0	+	1.96	0	0.42
chr1	51926372	51926373	8059	-0.3106665	0	1	0	-	9.36	0.17	0.21
chr1	51936745	51936746	8060	-0.2943702	0	1	0	-	1.72	0	0.21
chr1	51957703	51957704	8063	-0.3004936	0	1	0	-	2.17	0.17	0.1
chr1	52002475	52002476	8068	3.90771	1	1	1	-	21.93	3.22	3.02
chr1	52056592	52056593	8073	-0.2943702	0	1	0	-	0.97	0	0.52
chr1	52127619	52127620	8076	-0.2516545	0	1	0	+	16.86	0	0
chr1	52191068	52191069	8082	-0.3015188	0	1	0	+	2.02	0	0.21
chr1	52264690	52264691	8085	-0.3015188	0	1	0	-	2.72	0	0
chr1	52296451	52296452	8087	-0.06380196	0	1	0	-	19.64	1.36	0.73
chr1	52360166	52360167	8090	-0.3106665	0	1	0	+	0.51	0.17	0.1
chr1	52364430	52364431	8092	-0.3106665	0	1	0	+	3.96	0.17	0.31
chr1	52404913	52404914	8098	-0.2913459	0	1	0	-	11.99	1.36	1.98
chr1	52552789	52552790	8103	-0.3106665	0	1	0	+	4.74	0.51	1.56
chr1	52568278	52568279	8106	-0.3106665	0	1	0	-	1.6	0	0.21
chr1	52666520	52666521	8111	-0.3015188	0	1	0	-	9.39	0	0.1
chr1	52686414	52686415	8112	1.07949	1	1	0	-	23.02	1.53	1.04
chr1	52690766	52690767	8113	-0.3106665	0	1	0	-	3.08	0.17	0.21
chr1	52701068	52701069	8115	0.2206378	0	1	1	+	17.25	0.51	0.31
chr1	52748314	52748315	8118	-0.3106665	0	1	0	-	1.99	0.34	0
chr1	52826060	52826061	8120	-0.3106665	0	1	1	-	7.97	0	0
chr1	52905042	52905043	8124	0.2474624	1	1	0	+	10.45	0	1.25
chr1	52913774	52913775	8126	-0.3004936	0	1	0	+	9.82	0.85	0.1
chr1	52921781	52921782	8128	-0.3106665	0	1	0	-	1.27	0	0
chr1	52970250	52970251	8132	-0.3106665	0	1	0	-	7.4	0.51	0
chr1	53172911	53172912	8164	-0.3106665	0	1	1	-	5.56	0	0.63
chr1	53176952	53176953	8165	-0.3106665	0	1	0	-	0.69	0.17	0.31
chr1	53182196	53182197	8167	1.241393	0	1	0	-	27.04	3.22	1.35
chr1	53185900	53185901	8168	1.654738	1	1	0	-	28.03	4.07	5.21
chr1	53190332	53190333	8169	-0.3106665	0	1	0	-	2.3	0	0
chr1	53196708	53196709	8170	-0.3035179	0	1	0	-	1.33	0.68	2.08
chr1	53255249	53255250	8172	-0.2455311	0	1	0	-	2.57	0.17	0.1
chr1	53266232	53266233	8173	-0.2314871	1	1	0	+	4.8	0.17	0.31
chr1	53278414	53278415	8180	1.3554	1	1	0	+	22.35	1.19	0.94
chr1	53291743	53291744	8183	-0.3106665	0	1	0	+	5.11	0.34	0
chr1	53316451	53316452	8184	-0.3106665	0	1	0	+	0.54	0	0.31
chr1	53321556	53321557	8186	-0.05011322	0	1	0	-	5.62	0	0.21
chr1	53393498	53393499	8200	7.037982	0	1	1	-	21.45	1.7	3.02
chr1	53444753	53444754	8209	0.1405502	1	1	0	+	15.92	1.87	0.83
chr1	53450446	53450447	8210	0.03923917	0	1	0	+	11.3	0.85	0.21
chr1	53469443	53469444	8212	-0.3106665	0	1	0	-	1.69	0.85	0.63
chr1	53470315	53470316	8213	0.4754257	1	1	0	+	19.09	1.7	1.77
chr1	53473643	53473644	8215	-0.3004936	0	1	0	-	2.51	0.17	0
chr1	53480853	53480854	8217	-0.3106665	0	1	0	+	3.99	0	0.63
chr1	53485638	53485639	8218	1.472083	0	1	0	+	24.95	2.55	1.88
chr1	53525738	53525739	8229	-0.3106665	0	1	0	-	1.03	0.17	0.21
chr1	53541829	53541830	8233	-0.3106665	0	1	0	+	3.17	0	0.1
chr1	53577396	53577397	8243	-0.3106665	0	1	0	-	1.27	0	0.1
chr1	53594275	53594276	8246	-0.1311398	1	1	0	-	6.62	0.17	0.52
chr1	53617048	53617049	8249	-0.3106665	1	1	0	+	1.15	0.17	0.42
chr1	53622758	53622759	8250	-0.3106665	0	1	0	+	1.21	0.34	0.1
chr1	53639376	53639377	8253	-0.3106665	0	1	0	+	2.51	0	0.1
chr1	53662522	53662523	8260	-0.3106665	0	1	0	-	1.09	0	0
chr1	53682289	53682290	8262	-0.2701532	0	1	0	-	6.74	0	0.73
chr1	53684383	53684384	8264	-0.3106665	0	1	0	+	1.96	0.17	0.21
chr1	53688885	53688886	8266	-0.3106665	0	1	0	-	1.06	0	0.1
chr1	53715661	53715662	8275	0.027889	0	1	0	+	11.42	0.34	0.83
chr1	53725570	53725571	8278	-0.3106665	0	1	0	+	2.57	0	0.1
chr1	53754888	53754889	8282	0.4164136	0	1	0	-	16.86	1.02	0.63
chr1	53763648	53763649	8284	-0.3106665	0	1	1	+	1.63	0.17	0.21
chr1	53811778	53811779	8285	0.2325964	0	1	0	-	11.78	0.68	0.94
chr1	53821574	53821575	8286	-0.3106665	1	1	0	+	2.69	0	0.1
chr1	53826564	53826565	8287	-0.3106665	0	1	0	-	4.41	0.34	0.21
chr1	53838499	53838500	8288	-0.3106665	0	1	0	-	3.05	1.19	5.31
chr1	53861068	53861069	8289	0.9897347	1	1	0	+	20.39	0.68	2.08
chr1	53878692	53878693	8291	-0.2310677	0	1	0	+	16.67	1.36	0.1
chr1	53913808	53913809	8293	-0.3106665	0	1	0	+	0.91	0	0.21
chr1	53919387	53919388	8294	-0.3106665	0	1	0	-	0.94	0.17	0.1
chr1	53945983	53945984	8296	-0.1728303	0	1	0	-	0.42	2.38	10.42
chr1	53946552	53946553	8297	-0.3106665	0	1	0	+	4.17	1.19	2.61
chr1	53949218	53949219	8298	-0.2711784	0	1	0	-	14.26	0.68	0.31
chr1	53979945	53979946	8301	-0.3106665	0	1	0	-	0.88	0.34	0.31
chr1	54070244	54070245	8310	-0.2728471	0	1	0	+	26.89	1.7	0.21
chr1	54081843	54081844	8313	4.042321	0	1	0	-	21.84	4.07	2.19
chr1	54107341	54107342	8314	-0.3106665	0	1	0	+	3.35	0.17	0.1
chr1	54121737	54121738	8317	0.2719675	0	1	0	+	21.96	2.38	2.4
chr1	54125854	54125855	8319	-0.3106665	0	1	0	+	1.57	0.17	0.31
chr1	54181881	54181882	8328	0.08338526	0	1	0	+	13.2	1.36	0.1
chr1	54273687	54273688	8342	-0.3035179	0	1	0	-	2.05	0.17	1.46
chr1	54274598	54274599	8343	-0.3106665	0	1	0	+	0.97	0	0.52
chr1	54311167	54311168	8355	0.07775332	0	1	1	+	12.11	0.34	0.42
chr1	54323389	54323390	8357	-0.3106665	0	1	0	+	1.42	0.17	0.21
chr1	54359625	54359626	8361	-0.3015188	0	1	0	+	1.15	0	0
chr1	54360613	54360614	8362	-0.3035179	0	1	0	+	5.23	0	0
chr1	54375883	54375884	8363	-0.3106665	0	1	0	-	3.08	0.34	0.63
chr1	54406734	54406735	8368	-0.3106665	0	1	0	+	2.17	0.34	2.29
chr1	54468893	54468894	8373	-0.3106665	0	1	0	-	7.82	0.34	0.21
chr1	54489576	54489577	8377	3.543988	0	1	0	-	27.61	4.24	5.63
chr1	54499619	54499620	8382	-0.2904991	0	1	0	+	6.95	0.17	0.1
chr1	54510900	54510901	8385	-0.3035179	0	1	0	+	1.39	0	0.1
chr1	54519884	54519885	8388	-0.3106665	1	1	0	-	2.57	0.17	0.21
chr1	54542377	54542378	8390	-0.3015188	0	1	0	-	2.54	0	1.04
chr1	54547835	54547836	8394	-0.3106665	0	1	0	-	1.45	0.17	0
chr1	54575321	54575322	8407	-0.3004936	0	1	0	-	5.14	0.51	0.83
chr1	54663924	54663925	8418	-0.3106665	0	1	0	-	1.75	0.34	0.21
chr1	54668839	54668840	8420	-0.3106665	0	1	0	-	1.09	0	0.31
chr1	54672208	54672209	8421	0.5959685	1	1	0	+	21.48	1.19	0.94
chr1	54768277	54768278	8439	-0.3035179	0	1	0	+	1.81	0	0.21
chr1	54792093	54792094	8443	1.393616	0	1	0	+	15.86	2.89	1.04
chr1	54801274	54801275	8447	-0.3106665	0	1	0	+	0.79	0.17	0.31
chr1	54808616	54808617	8451	-0.09496423	1	1	0	+	1.96	0.34	0.83
chr1	54848260	54848261	8458	-0.3035179	0	1	0	-	1.99	0	0.1
chr1	54939141	54939142	8468	-0.3106665	0	1	0	+	3.59	0.17	0.21
chr1	54945278	54945279	8469	0.7316885	0	1	0	+	19.97	1.19	1.04
chr1	54950846	54950847	8470	1.749357	0	1	0	+	16.25	2.04	2.4
chr1	54973315	54973316	8471	-0.3106665	0	1	0	+	2.14	0.17	0.31
chr1	54996579	54996580	8477	2.488998	0	1	0	-	20.57	1.19	3.23
chr1	55022253	55022254	8484	2.064736	1	1	0	-	19.76	1.87	2.81
chr1	55071678	55071679	8492	-0.2701532	0	1	0	+	7.88	0.34	0.31
chr1	55140717	55140718	8495	-0.2778706	0	1	0	+	21.72	1.36	0
chr1	55143851	55143852	8496	-0.3106665	1	1	0	+	5.74	0.51	0.1
chr1	55277721	55277722	8503	0.7446723	0	1	0	-	21.09	2.89	2.81
chr1	55284965	55284966	8504	-0.3004936	0	1	0	+	15.5	0.68	0.42
chr1	55289851	55289852	8505	-0.2296399	0	1	0	+	1.81	0.34	0.1
chr1	55338302	55338303	8511	-0.2701532	0	1	1	-	9.09	0.17	0.31
chr1	55375844	55375845	8515	6.036754	1	1	1	+	15.47	1.7	1.35
chr1	55378689	55378690	8516	0.0685193	0	1	0	+	12.08	0.34	0.73
chr1	55478921	55478922	8523	-0.3015188	0	1	0	+	3.02	0.17	0.21
chr1	55893365	55893366	8542	-0.2913459	0	1	0	-	2.48	0	0
chr1	56148676	56148677	8555	-0.2913459	1	1	0	-	1.9	0	0.1
chr1	56251630	56251631	8563	-0.3106665	0	1	0	+	0.48	0	0.1
chr1	56409261	56409262	8575	-0.1270156	1	1	0	+	5.8	0.85	0.52
chr1	56411625	56411626	8576	-0.3106665	0	1	0	-	0.85	0	0.42
chr1	56434855	56434856	8579	-0.2323338	0	1	0	+	3.81	0	0.31
chr1	56461391	56461392	8582	-0.2803262	0	1	0	-	1.3	0	0.1
chr1	56577310	56577311	8591	-0.3106665	0	1	0	-	6.89	0.17	0
chr1	56579505	56579506	8593	-0.3106665	0	1	0	-	4.17	0	0.1
chr1	56585104	56585105	8594	-0.192151	1	1	0	-	17.88	1.36	0.42
chr1	56803752	56803753	8602	0.06210045	0	1	0	-	5.29	0.34	0.21
chr1	56821220	56821221	8604	2.421279	0	1	0	-	19.06	2.04	2.81
chr1	56968436	56968437	8612	1.034905	0	1	0	-	11.87	1.36	2.08
chr1	57017916	57017917	8615	0.991762	0	1	0	-	7.94	0.68	0.63
chr1	57079958	57079959	8621	-0.2121664	0	1	0	+	5.53	0.17	0.1
chr1	57125275	57125276	8626	-0.3004936	0	1	0	-	0.91	0.17	0.31
chr1	57178899	57178900	8628	-0.3106665	0	1	0	-	0.82	0	0
chr1	57232682	57232683	8631	-0.3106665	0	1	0	+	2.81	0	0
chr1	57424701	57424702	8649	-0.3004936	0	1	0	+	0.91	0	0.31
